STORE NAME#@LICENSE ID#@ACCOUNT NUMBER#@SQUARE FEET#@BUFFER SIZE#@ADDRESS#@ZIP CODE#@COMMUNITY AREA NAME#@COMMUNITY AREA#@WARD#@CENSUS TRACT#@CENSUS BLOCK#@X COORDINATE#@Y COORDINATE#@LATITUDE#@LONGITUDE#@LOCATION
HARPER FOODS#@57683#@18537#@3300#@B#@1455 E 57TH ST#@60637#@HYDE PARK#@41#@5#@17031411100#@170314111002000#@1187084.07930314#@1867457.9945814#@41.7914105694#@-87.5895326278#@(41.7914105694, -87.5895326278)"
HARVESTIME FOODS#@43697#@16317#@8750#@B#@2632 W LAWRENCE AVE#@60625#@LINCOLN SQUARE#@4#@40#@17031040201#@170310402013015#@1157798.34623504#@1931819.6590417#@41.9686702259#@-87.6951627475#@(41.9686702259, -87.6951627475)"
Hegewisch Fruit Market Inc.#@2020869#@350864#@7800#@B#@13209 S BALTIMORE AVE#@60633#@HEGEWISCH#@55#@10#@17031550100#@170315501006033#@1199136.3596458#@1817923.26242189#@41.6551885903#@-87.5469994185#@(41.6551885903, -87.5469994185)"
HILLTOP LIQUORS MART#@788#@148#@3200#@B#@10259 S MICHIGAN AVE#@60628#@ROSELAND#@49#@9#@17031490800#@170314908005007#@1179014.45736926#@1836719.35428954#@41.7072479748#@-87.620056364#@(41.7072479748, -87.6200563640)"
HOA NOM CO#@8425#@62866#@4200#@B#@1101 W ARGYLE ST#@60640#@UPTOWN#@3#@48#@17031031200#@170310312002002#@1167937.14205561#@1933534.05601817#@41.9731612999#@-87.6578331796#@(41.9731612999, -87.6578331796)"
HOLLYWOOD TOWER MKT#@1858#@62539#@3000#@B#@5701 N SHERIDAN RD#@60660#@EDGEWATER#@77#@48#@17031030604#@170310306042001#@1168645.91522988#@1938086.66896714#@41.985638421#@-87.6550943233#@(41.9856384210, -87.6550943233)"
HONG KONG MARKET#@1892499#@64229#@46300#@A#@520 W 24TH PL#@60616#@ARMOUR SQUARE#@34#@25#@17031841100#@170318411003017#@1172894.13850082#@1888048.21136961#@41.8482371659#@-87.6409555275#@(41.8482371659, -87.6409555275)"
HYDE PARK PRODUCE, LTD#@1884100#@325993#@10000#@A#@1226 E 53RD ST#@60615#@HYDE PARK#@41#@4#@17031410700#@170314107001003#@1185427.70534566#@1870419.66975962#@41.7995768022#@-87.5955129219#@(41.7995768022, -87.5955129219)"
H & Z GROCERY STORE#@3166#@2823#@10001#@A#@3638 W WRIGHTWOOD AVE#@60647#@LOGAN SQUARE#@22#@35#@17031220702#@170312207024010#@1151510.73770678#@1917078.38270884#@41.9283452514#@-87.7186708995#@(41.9283452514, -87.7186708995)"
IMPERIAL TOWER MARKET#@22624#@9323#@6031#@B#@4250 N MARINE DR#@60613#@UPTOWN#@3#@46#@17031031400#@170310314001001#@1170946.91746341#@1928768.90973402#@41.960019954#@-87.6469060276#@(41.9600199540, -87.6469060276)"
INTERNATIONAL FOODS NW INC#@1129#@215#@14000#@A#@4404 W FULLERTON AVE#@60639#@HERMOSA#@20#@31#@17031200200#@170312002003012#@1146590.13626599#@1915632.37300535#@41.9244726356#@-87.736789505#@(41.9244726356, -87.7367895050)"
INTERNATIONAL SUPERMARKET INC#@16712#@6917#@7500#@B#@4556 S ASHLAND AVE#@60609#@NEW CITY#@61#@3#@17031610400#@170316104001000#@1166403.29429987#@1874268.61807323#@41.8105656774#@-87.6651705169#@(41.8105656774, -87.6651705169)"
JAMAICA FOOD & LIQUOR INC#@22679#@9341#@2500#@B#@4252 S COTTAGE GROVE AVE#@60653#@GRAND BOULEVARD#@38#@4#@17031380100#@170313801001032#@1182280.54454064#@1876753.09263501#@41.8170297652#@-87.6068579199#@(41.8170297652, -87.6068579199)"
J AND P FINER FOODS#@1567#@299#@4500#@B#@3501 W MONTROSE AVE#@60618#@IRVING PARK#@16#@33#@17031160501#@170311605012002#@1152248.06458399#@1928979.61591476#@41.9609885935#@-87.7156463163#@(41.9609885935, -87.7156463163)"
J & A ORIENTAL FOOD MART#@30859#@8995#@10001#@A#@5755 W FULLERTON AVE#@60639#@BELMONT CRAGIN#@19#@37#@17031191302#@170311913022003#@1137381.66713382#@1915324.7737204#@41.9237993545#@-87.7706332364#@(41.9237993545, -87.7706332364)"
JARDAN FOOD & LIQUOR#@11226#@5270#@9500#@B#@317 E GARFIELD BLVD#@60637#@WASHINGTON PARK#@40#@3#@17031400400#@170314004001003#@1179170.19460881#@1868452.91102485#@41.7943249341#@-87.6185206053#@(41.7943249341, -87.6185206053)"
JERUSALEM LIQUORS#@440#@80#@4500#@B#@3133 W LAWRENCE AVE#@60625#@ALBANY PARK#@14#@33#@17031140800#@170311408005007#@1154472.8354969#@1931680.14072245#@41.9683547002#@-87.7073943249#@(41.9683547002, -87.7073943249)"
JEWEL FOOD STORE#@1953613#@259#@62603#@A#@11730 S MARSHFIELD AVE#@60643#@MORGAN PARK#@75#@34#@17031750500#@170317505004003#@1167478.16199079#@1826818.27019459#@41.6803322053#@-87.6625846787#@(41.6803322053, -87.6625846787)"
JEWEL FOOD STORE #3030#@1000572#@259#@31951#@A#@7530 S STONY ISLAND AVE#@60649#@SOUTH SHORE#@43#@5#@17031834200#@170318342004016#@1188080.65196113#@1855220.31861046#@41.7578056585#@-87.586268258#@(41.7578056585, -87.5862682580)"
JEWEL FOOD STORE #3043#@1144384#@259#@37641#@A#@443 E 34TH ST#@60616#@DOUGLAS#@35#@4#@17031351000#@170313510002003#@1180118.19435905#@1882571.10978213#@41.8330447382#@-87.6146113644#@(41.8330447382, -87.6146113644)"
JEWEL FOOD STORE #3057#@1400#@259#@21785#@A#@6057 S WESTERN AVE#@60636#@CHICAGO LAWN#@66#@16#@17031835000#@170318350001001#@1161455.11987237#@1864207.61992388#@41.7830611377#@-87.6835988697#@(41.7830611377, -87.6835988697)"
JEWEL FOOD STORE #3092#@1411#@259#@10001#@A#@1655 E 95TH ST#@60617#@SOUTH DEERING#@51#@7#@17031510300#@170315103003000#@1189107.78420742#@1842276.92690572#@41.7222631981#@-87.5829176346#@(41.7222631981, -87.5829176346)"
JEWEL FOOD STORE #3114#@1388#@259#@20860#@A#@3128 W 103RD ST#@60655#@MOUNT GREENWOOD#@74#@19#@17031740100#@170317401001002#@1157251.36533925#@1836208.39279676#@41.7063128446#@-87.6997671192#@(41.7063128446, -87.6997671192)"
JEWEL FOOD STORE #3139#@1356#@259#@22295#@A#@3940 E 106TH ST#@60617#@EAST SIDE#@52#@10#@17031520400#@170315204001013#@1204247.13356689#@1835323.18396024#@41.7028060951#@-87.5277040116#@(41.7028060951, -87.5277040116)"
JEWEL FOOD STORE #3170#@1366#@259#@30374#@A#@5320 S PULASKI RD#@60632#@WEST ELSDON#@62#@23#@17031620200#@170316202001001#@1150568.17709994#@1868914.95179997#@41.7961975914#@-87.7233918834#@(41.7961975914, -87.7233918834)"
JEWEL FOOD STORE #3176#@1404#@259#@32294#@A#@9400 S ASHLAND AVE#@60620#@WASHINGTON HEIGHTS#@73#@21#@17031730300#@170317303001029#@1167281.29514547#@1842343.88071267#@41.7229412182#@-87.6628628713#@(41.7229412182, -87.6628628713)"
JEWEL FOOD STORE #3181#@1368#@259#@30745#@A#@87 W 87TH ST#@60620#@CHATHAM#@44#@21#@17031842400#@170318424002071#@1177054.47427528#@1847233.72406535#@41.7361451282#@-87.626917844#@(41.7361451282, -87.6269178440)"
JEWEL FOOD STORE #3210#@1333#@259#@23845#@A#@1210 N CLARK ST#@60610#@NEAR NORTH SIDE#@8#@42#@17031080202#@170310802021001#@1175275.32289022#@1908485.4625083#@41.9042652283#@-87.6316032946#@(41.9042652283, -87.6316032946)"
JEWEL FOOD STORE #3224#@1144401#@259#@29299#@A#@6430 W IRVING PARK RD#@60634#@DUNNING#@17#@38#@17031170100#@170311701001008#@1132667.45098211#@1925939.23983127#@41.9530102332#@-87.7877071626#@(41.9530102332, -87.7877071626)"
JEWEL FOOD STORE #3241#@1398#@259#@24262#@A#@1341 N PAULINA ST#@60622#@WEST TOWN#@24#@1#@17031241500#@170312415002012#@1164854.81241372#@1909123.54441808#@41.9062437031#@-87.6698622813#@(41.9062437031, -87.6698622813)"
JEWEL FOOD STORE #3282#@1337#@259#@24922#@A#@4729 N CENTRAL AVE#@60630#@PORTAGE PARK#@15#@45#@17031150300#@170311503007003#@1138185.44041465#@1930999.22491577#@41.966797112#@-87.7672994806#@(41.9667971120, -87.7672994806)"
JEWEL FOOD STORE #3296#@1392#@259#@29421#@A#@7342 W FOSTER AVE#@60656#@NORWOOD PARK#@10#@41#@17031100500#@170311005002003#@1126189.31717408#@1933745.77687299#@41.9745429477#@-87.8113468842#@(41.9745429477, -87.8113468842)"
JEWEL FOOD STORE #3302#@1402#@259#@25431#@A#@3644 S ARCHER AVE#@60609#@MCKINLEY PARK#@59#@11#@17031590500#@170315905001037#@1161644.38478914#@1880433.81074469#@41.8275838968#@-87.6824544425#@(41.8275838968, -87.6824544425)"
JEWEL FOOD STORE #3344#@1192905#@259#@63407#@A#@1220 S ASHLAND AVE#@60608#@NEAR WEST SIDE#@28#@2#@17031842900#@170318429004020#@1165876.73236159#@1894558.43469673#@41.8662541761#@-87.6665241401#@(41.8662541761, -87.6665241401)"
JEWEL FOOD  STORE # 3345#@1142451#@259#@60271#@A#@1224 S WABASH AVE#@60605#@NEAR SOUTH SIDE#@33#@2#@17031330100#@170313301001004#@1176924.00459229#@1894818.19793204#@41.8667243541#@-87.6259611484#@(41.8667243541, -87.6259611484)"
JEWEL FOOD STORE #3349#@1353385#@259#@64285#@A#@2520 N NARRAGANSETT AVE#@60639#@BELMONT CRAGIN#@19#@36#@17031831500#@170318315001045#@1133277.02148019#@1916208.36537166#@41.9262969563#@-87.785694824#@(41.9262969563, -87.7856948240)"
JEWEL FOOD STORE #3368#@1226337#@259#@31600#@A#@550 N STATE ST#@60610#@NEAR NORTH SIDE#@8#@42#@17031081600#@170310816001003#@1176227.75310518#@1904177.07367272#@41.8924213661#@-87.6282348711#@(41.8924213661, -87.6282348711)"
JEWEL FOOD STORE #3407#@1394#@259#@19238#@A#@5516 N CLARK ST#@60640#@EDGEWATER#@77#@40#@17031030900#@170310309001000#@1164969.76371749#@1936801.10665938#@41.9821898846#@-87.668651628#@(41.9821898846, -87.6686516280)"
JEWEL FOOD STORE #3441#@1375#@259#@22443#@A#@2940 N ASHLAND AVE#@60657#@LAKE VIEW#@6#@32#@17031062600#@170310626001023#@1165101.02118757#@1919776.93558998#@41.9354720327#@-87.6686545431#@(41.9354720327, -87.6686545431)"
JEWEL FOOD STORE #3442#@1406#@259#@29060#@A#@4042 W FOSTER AVE#@60630#@NORTH PARK#@13#@39#@17031130200#@170311302001019#@1148348.85433951#@1934285.34051245#@41.9756241124#@-87.7298445616#@(41.9756241124, -87.7298445616)"
JEWEL FOOD STORE #3443#@1323#@259#@25356#@A#@5343 N BROADWAY#@60640#@EDGEWATER#@77#@48#@17031030703#@170310307031001#@1167382.75874656#@1935813.54223212#@41.9794282549#@-87.6598058547#@(41.9794282549, -87.6598058547)"
JEWEL FOOD STORE #3454#@1325#@259#@25490#@A#@4250 N LINCOLN AVE#@60618#@NORTH CENTER#@5#@47#@17031050200#@170310502002007#@1161297.75123397#@1928358.51516679#@41.959100433#@-87.6823922417#@(41.9591004330, -87.6823922417)"
JEWEL FOOD STORE #3455#@1380#@259#@23660#@A#@4355 N SHERIDAN RD#@60613#@UPTOWN#@3#@46#@17031032100#@170310321001001#@1168852.2068218#@1929254.34078689#@41.9613977799#@-87.6545929748#@(41.9613977799, -87.6545929748)"
JEWEL FOOD STORE #3470#@1382#@259#@24815#@A#@3570 N ELSTON AVE#@60618#@AVONDALE#@21#@35#@17031831100#@170318311001001#@1154304.8135324#@1923553.34275496#@41.946057604#@-87.7082301098#@(41.9460576040, -87.7082301098)"
JEWEL FOOD STORE #3477#@1372#@259#@17676#@A#@4734 N CUMBERLAND AVE#@60656#@OHARE#@76#@36#@17031760802#@170317608021009#@1119277.59100812#@1930595.6588696#@41.9660114013#@-87.8368311691#@(41.9660114013, -87.8368311691)"
JEWEL FOOD STORE #3501#@1192909#@259#@56010#@A#@3400 N WESTERN AVE#@60618#@NORTH CENTER#@5#@47#@17031843700#@170318437001018#@1159734.00138681#@1922547.59023268#@41.9431873732#@-87.6883020207#@(41.9431873732, -87.6883020207)"
JEWEL FOOD STORE #3514#@1385#@259#@20285#@A#@3531 N BROADWAY#@60657#@LAKE VIEW#@6#@46#@17031061800#@170310618001000#@1171090.40810938#@1923800.98614565#@41.9463846516#@-87.6465248633#@(41.9463846516, -87.6465248633)"
JEWEL FOOD STORE #3721#@1225534#@259#@49513#@A#@6107 S ARCHER AVE#@60638#@GARFIELD RIDGE#@56#@23#@17031560800#@170315608002027#@1137719.72997072#@1868155.80038455#@41.7943548532#@-87.7705271521#@(41.7943548532, -87.7705271521)"
JEWEL FOOD STORES #3262#@1409#@259#@35000#@A#@4660 W IRVING PARK RD#@60641#@PORTAGE PARK#@15#@45#@17031831700#@170318317001021#@1144267.99338052#@1926214.30047187#@41.9535544384#@-87.7450553112#@(41.9535544384, -87.7450553112)"
JEWEL-OSCO #3632#@2037181#@259#@62349#@A#@3630 N SOUTHPORT AVE#@60613#@LAKE VIEW#@6#@44#@17031060400#@170310604002006#@1166281.15075295#@1924353.27813454#@41.9480045508#@-87.6641862307#@(41.9480045508, -87.6641862307)"
J & J EUROPEAN DELI#@21936#@63361#@3000#@B#@5960 W LAWRENCE AVE#@60630#@PORTAGE PARK#@15#@45#@17031150401#@170311504013000#@1135539.54745572#@1931334.53920155#@41.9677648001#@-87.7770202043#@(41.9677648001, -87.7770202043)"
J K & S FOOD & LIQUOR#@1000978#@32337#@3024#@B#@503 W 59TH ST#@60621#@ENGLEWOOD#@68#@20#@17031834600#@170318346002004#@1173930.93061139#@1865754.83782437#@41.7870390747#@-87.6378127282#@(41.7870390747, -87.6378127282)"
JOE'S FOOD AND LIQUOR DEPOT#@1575140#@286898#@4000#@B#@5834 W FULLERTON AVE#@60639#@BELMONT CRAGIN#@19#@30#@17031190602#@170311906023021#@1136930.5826542#@1915391.95803501#@41.9239918266#@-87.7722891067#@(41.9239918266, -87.7722891067)"
JOE'S FOOD & LIQUOR#@822#@154#@3500#@B#@3626 W LAWRENCE AVE#@60625#@ALBANY PARK#@14#@39#@17031140301#@170311403011011#@1151203.15888106#@1931689.47933087#@41.968445246#@-87.7194165758#@(41.9684452460, -87.7194165758)"
JOLANTA'S INTERNATIONAL DELI#@26376#@10856#@10001#@A#@5914 W HIGGINS AVE#@60630#@JEFFERSON PARK#@11#@45#@17031110400#@170311104003013#@1135703.95784909#@1933167.43202642#@41.9727914969#@-87.7763718583#@(41.9727914969, -87.7763718583)"
JOSEPH FOOD MART#@6157#@62754#@3000#@B#@8235 W IRVING PARK RD#@60634#@DUNNING#@17#@36#@17031170500#@170311705003004#@1120303.89696892#@1925502.42474946#@41.9520185577#@-87.8331668434#@(41.9520185577, -87.8331668434)"
J R GROCERY STORE#@5644#@3466#@10001#@A#@505 E 134TH ST#@60827#@RIVERDALE#@54#@9#@17031540101#@170315401011006#@1182103.2655995#@1816525.01317394#@41.6517610645#@-87.6093666123#@(41.6517610645, -87.6093666123)"
KAMDAR PLAZA INC#@4429#@3241#@5500#@B#@2646 W DEVON AVE#@60659#@WEST RIDGE#@2#@50#@17031020602#@170310206023014#@1157317.61515936#@1942403.24839447#@41.9977219015#@-87.6966411029#@(41.9977219015, -87.6966411029)"
Kan-Zaman Mart, Inc.#@1119908#@209575#@4600#@B#@2005 S MICHIGAN AVE#@60616#@NEAR SOUTH SIDE#@33#@2#@17031330100#@170313301004046#@1177567.03242675#@1890666.64795021#@41.855317671#@-87.6237265152#@(41.8553176710, -87.6237265152)"
KAPS FOODS#@57817#@18562#@4100#@B#@3557 S CALIFORNIA AVE#@60632#@BRIGHTON PARK#@58#@12#@17031580100#@170315801001006#@1158326.48316523#@1880700.34933131#@41.8283836447#@-87.69462017#@(41.8283836447, -87.6946201700)"
K BUENA#@1999075#@65396#@3500#@B#@4322 W MARQUETTE RD#@60629#@WEST LAWN#@65#@13#@17031650301#@170316503012017#@1148569.65661357#@1859858.28216542#@41.7713833198#@-87.7309533689#@(41.7713833198, -87.7309533689)"
KEY FOOD LIQUOR#@17551#@7109#@3800#@B#@13355 S INDIANA AVE#@60827#@RIVERDALE#@54#@9#@17031540101#@170315401012014#@1179993.59432266#@1816584.55576123#@41.6519728186#@-87.6170837363#@(41.6519728186, -87.6170837363)"
KHALIL FOOD & LIQUOR#@46846#@16717#@3000#@B#@146 W 103RD ST#@60628#@ROSELAND#@49#@9#@17031490700#@170314907002019#@1176913.31607305#@1836691.17171794#@41.707218139#@-87.6277515583#@(41.7072181390, -87.6277515583)"
KING FOOD & LIQUOR#@40321#@2926#@3750#@B#@6858 S HALSTED ST#@60621#@ENGLEWOOD#@68#@6#@17031681100#@170316811001011#@1172117.49541891#@1859139.6508902#@41.7689262968#@-87.644655997#@(41.7689262968, -87.6446559970)"
K & K FOOD & LIQUOR#@62092#@23937#@4200#@B#@1130 W 51ST ST#@60609#@NEW CITY#@61#@16#@17031611000#@170316110001031#@1169532.15998812#@1871017.46822294#@41.8015768439#@-87.6537884728#@(41.8015768439, -87.6537884728)"
KOL TUV KOSHER FOODS INC#@12952#@6158#@3000#@B#@2938 W DEVON AVE#@60659#@WEST RIDGE#@2#@50#@17031020601#@170310206012018#@1155422.8971575#@1942345.27987294#@41.9976012808#@-87.7036126719#@(41.9976012808, -87.7036126719)"
KORDIAN'S MARKET#@28114#@11448#@4610#@B#@6332 W HIGGINS AVE#@60630#@JEFFERSON PARK#@11#@45#@17031110300#@170311103002023#@1132925.71627529#@1934312.96080351#@41.9759840467#@-87.7865613104#@(41.9759840467, -87.7865613104)"
KRAKUS DELI,  INC#@1222467#@229704#@3500#@B#@5155 W ADDISON ST#@60641#@PORTAGE PARK#@15#@38#@17031151001#@170311510011000#@1141134.00892007#@1923401.78958098#@41.9458951009#@-87.7566458523#@(41.9458951009, -87.7566458523)"
LA CASA DEL PUEBLO INC#@31675#@14392#@10001#@A#@1810 S BLUE ISLAND AVE#@60608#@LOWER WEST SIDE#@31#@25#@17031310600#@170313106002008#@1167219.01635753#@1891361.48136153#@41.8574527464#@-87.6616883311#@(41.8574527464, -87.6616883311)"
LA CIENEGA SUPER FOOD INC#@65173#@20310#@10000#@A#@10736 S EWING AVE#@60617#@EAST SIDE#@52#@10#@17031520300#@170315203003000#@1202148.29184445#@1834213.57178619#@41.6998148465#@-87.5354268905#@(41.6998148465, -87.5354268905)"
LA FERIA GROCERY#@26609#@11067#@10001#@A#@9704 S COMMERCIAL AVE#@60617#@SOUTH DEERING#@51#@10#@17031510100#@170315101002033#@1197784.62956196#@1841132.97785456#@41.7189121563#@-87.5511742972#@(41.7189121563, -87.5511742972)"
LA GUERRERENSE#@67114#@43885#@3000#@B#@4149 W ARMITAGE AVE#@60639#@HERMOSA#@20#@30#@17031831200#@170318312003003#@1148187.71436386#@1912920.37271416#@41.9170000028#@-87.7309892645#@(41.9170000028, -87.7309892645)"
LA INTERNATIONAL#@57700#@18542#@3000#@B#@4301 S ARCHER AVE#@60632#@BRIGHTON PARK#@58#@14#@17031580502#@170315805021004#@1156338.84613608#@1875918.03727884#@41.8153006937#@-87.7020416008#@(41.8153006937, -87.7020416008)"
LA JALISCIENCE#@4749#@23661#@3000#@B#@3239 W 26TH ST#@60623#@SOUTH LAWNDALE#@30#@22#@17031840800#@170318408001002#@1155046.94254763#@1886508.42494562#@41.8443879922#@-87.7064970959#@(41.8443879922, -87.7064970959)"
LAKE VIEW FOODS INC#@2055#@408#@3100#@B#@4106 N SHERIDAN RD#@60613#@UPTOWN#@3#@46#@17031032100#@170310321003005#@1168818.5670162#@1927666.09155807#@41.9570402995#@-87.6547628922#@(41.9570402995, -87.6547628922)"
LA LOMA ""CARNICERIA Y TAQUERIA""#@49880#@17241#@4501#@B#@2535 N LARAMIE AVE#@60639#@BELMONT CRAGIN#@19#@31#@17031190800#@170311908004009#@1141327.09442152#@1916530.52170878#@41.9270360931#@-87.756106183#@(41.9270360931, -87.7561061830)"
LA MERCED INC#@6834#@3685#@10001#@A#@4335 W 26TH ST#@60623#@SOUTH LAWNDALE#@30#@22#@17031301801#@170313018012007#@1147980.98071107#@1886328.48111294#@41.8440327965#@-87.7324328647#@(41.8440327965, -87.7324328647)"
LA NUEVA IMAGEN GROCERY, INC.#@1804216#@315282#@3000#@B#@2459 S MILLARD AVE#@60623#@SOUTH LAWNDALE#@30#@22#@17031300600#@170313006002001#@1152475.40102798#@1887185.50683254#@41.8462971046#@-87.7159164295#@(41.8462971046, -87.7159164295)"
LA PERLA TAPATIA BAKERY#@1698#@85292#@3000#@B#@4214 W NORTH AVE#@60639#@HUMBOLDT PARK#@23#@30#@17031230500#@170312306004000#@1147938.538089#@1910338.45087846#@41.909919754#@-87.731971257#@(41.9099197540, -87.7319712570)"
LA PLAMA#@22662#@63389#@15000#@A#@4173 S ARCHER AVE#@60632#@BRIGHTON PARK#@58#@14#@17031580501#@170315805012012#@1157347.05587457#@1876755.82584019#@41.8175793077#@-87.6983205863#@(41.8175793077, -87.6983205863)"
L'APPETITO#@42672#@16220#@2900#@B#@875 N MICHIGAN AVE#@60611#@NEAR NORTH SIDE#@8#@42#@17031081300#@170310813003001#@1177367.93638563#@1906565.13825518#@41.8989485417#@-87.6239749877#@(41.8989485417, -87.6239749877)"
LA PROVIDENCIA FOOD MART#@16986#@6991#@2572#@B#@1658 W 21ST ST#@60608#@LOWER WEST SIDE#@31#@25#@17031310800#@170313108003010#@1165383.89923953#@1890168.8951614#@41.8542193742#@-87.6684581591#@(41.8542193742, -87.6684581591)"
LARAMIE BAKERY & DELI#@2014141#@350093#@12331#@A#@3232 N HARLEM AVE#@60634#@DUNNING#@17#@36#@17031170800#@170311708001011#@1127470.21137032#@1920796.06753398#@41.9389859689#@-87.8069290648#@(41.9389859689, -87.8069290648)"
LATIN GROCERY & LIQUOR, INC#@20046#@8064#@10001#@A#@3800 W NORTH AVE#@60647#@HUMBOLDT PARK#@23#@30#@17031230400#@170312304002014#@1150799.85977478#@1910405.93950636#@41.9100494194#@-87.7214580839#@(41.9100494194, -87.7214580839)"
LA UNICA FOOD MART, INC.#@491#@90#@5000#@B#@1515 W DEVON AVE#@60660#@EDGEWATER#@77#@40#@17031030200#@170310302004002#@1164985.885015#@1942560.49343209#@41.9979934597#@-87.6684278857#@(41.9979934597, -87.6684278857)"
LAWNDALE FOOD MARKET#@39529#@15829#@6000#@B#@3705 W 16TH ST#@60623#@NORTH LAWNDALE#@29#@24#@17031292200#@170312922003000#@1151911.13919901#@1891750.08439968#@41.8588339683#@-87.7178671863#@(41.8588339683, -87.7178671863)"
Laxi Liquor#@47780#@11112#@3200#@B#@6922 W GRAND AVE#@60707#@MONTCLARE#@18#@36#@17031831600#@170318316002012#@1129750.39582132#@1915232.70571235#@41.9236807003#@-87.7986761286#@(41.9236807003, -87.7986761286)"
LEMEN SUN CORP.#@28022#@11427#@3600#@B#@2832 S WENTWORTH AVE#@60616#@ARMOUR SQUARE#@34#@11#@17031340400#@170313404001020#@1175376.92230156#@1885651.26918079#@41.8416044818#@-87.6319155034#@(41.8416044818, -87.6319155034)"
LINDO MICHOACAN#@42744#@86194#@8600#@B#@3142 W LAWRENCE AVE#@60625#@ALBANY PARK#@14#@33#@17031140100#@170311401002004#@1154365.27693926#@1931758.82570397#@41.9685727721#@-87.7077877013#@(41.9685727721, -87.7077877013)"
LOGAN CERTIFIED FOODS CORP#@1046303#@23391#@4500#@B#@2857 W DIVERSEY AVE#@60647#@LOGAN SQUARE#@22#@35#@17031220400#@170312204001003#@1156600.29719694#@1918436.53141781#@41.93197047#@-87.699931619#@(41.9319704700, -87.6999316190)"
LORETO GROCERY#@76774#@22681#@4499#@B#@4600 S FAIRFIELD AVE#@60632#@BRIGHTON PARK#@58#@12#@17031842800#@170318428002005#@1158768.52753762#@1874004.90087918#@41.8100014783#@-87.6931813523#@(41.8100014783, -87.6931813523)"
LOS CUATRO HERMANOS GROCERY#@7790#@62837#@10001#@A#@1858 S ALLPORT ST#@60608#@LOWER WEST SIDE#@31#@25#@17031310600#@170313106002002#@1168296.85413519#@1890914.2210547#@41.8562022212#@-87.6577449724#@(41.8562022212, -87.6577449724)"
LOS POTRILLOS#@1650212#@299177#@7000#@B#@3624 W BELMONT AVE#@60618#@AVONDALE#@21#@35#@17031831100#@170318311004023#@1151517.72337419#@1921074.0369519#@41.939309516#@-87.7185399405#@(41.9393095160, -87.7185399405)"
LOS SAUCES GROCERY#@1223250#@230035#@2800#@B#@5852 W DIVERSEY AVE#@60639#@BELMONT CRAGIN#@19#@30#@17031190402#@170311904022037#@1136654.04601479#@1918049.07044732#@41.9312882001#@-87.7732414533#@(41.9312882001, -87.7732414533)"
LOUIS' GROCERIES#@2153429#@372246#@#@A#@7604 S COTTAGE GROVE AVE#@60619#@GREATER GRAND CROSSING#@69#@6#@17031691400#@170317000000000#@1182841.944#@1854717.938#@41.75655031#@-87.60548285#@(41.75655031, -87.60548285)"
LUCIANO'S GROCERY-18TH ST#@1380524#@265429#@6000#@B#@1714 W 18TH ST#@60608#@LOWER WEST SIDE#@31#@25#@17031310800#@170313108001010#@1165111.72279618#@1891492.25220951#@41.8578565675#@-87.6694195956#@(41.8578565675, -87.6694195956)"
LUX 2 FOOD & LIQUOR#@1869021#@322813#@2500#@B#@7550 S MAY ST#@60620#@AUBURN GRESHAM#@71#@17#@17031710200#@170317102004006#@1169927.28946652#@1854470.97664034#@41.7561626996#@-87.6528196032#@(41.7561626996, -87.6528196032)"
MACIAS PRODUCE INC.#@1648017#@297549#@7000#@B#@8933 S COMMERCIAL AVE#@60617#@SOUTH CHICAGO#@46#@10#@17031833900#@170318339001015#@1197739.28003668#@1846169.37984412#@41.7327335949#@-87.5511727836#@(41.7327335949, -87.5511727836)"
MAKOLA AFRICAN SUPERMARKET #2#@2008279#@279945#@3500#@B#@4501 N SHERIDAN RD#@60640#@UPTOWN#@3#@46#@17031031502#@170310315022003#@1168837.75913134#@1930075.09739807#@41.9636502775#@-87.6546221904#@(41.9636502775, -87.6546221904)"
MANDY'S LIQUOR#@17168#@7030#@3000#@B#@1957 W LAWRENCE AVE#@60640#@LINCOLN SQUARE#@4#@47#@17031830800#@170318308001003#@1162346.51515556#@1931848.84660242#@41.9686561373#@-87.678438479#@(41.9686561373, -87.6784384790)"
MARIANO'S FRESH MARKET #8507#@2163771#@360006#@#@A#@5353 N ELSTON AVE#@60630#@JEFFERSON PARK#@11#@45#@17031110100#@170311000000000#@1140915.424#@1935358.818#@41.97871026#@-87.75715377#@(41.97871026, -87.75715377)"
MARIO 'S BUTCHER SHOP FD CNTR#@4248#@85432#@10001#@A#@5817 W MADISON ST#@60644#@AUSTIN#@25#@29#@17031252101#@170312521011003#@1137524.33427567#@1899380.95124293#@41.8800449808#@-87.7704933793#@(41.8800449808, -87.7704933793)"
MARKET IN THE PARK#@1334026#@258947#@5049#@B#@5050 S LAKE SHORE DR#@60615#@KENWOOD#@39#@4#@17031390700#@170313907003004#@1189144.32475182#@1871655.54547065#@41.8028797781#@-87.5818436939#@(41.8028797781, -87.5818436939)"
MA'S & PA'S GROCERY SNACK SHOP#@7302#@3806#@4500#@B#@804 S CALIFORNIA AVE#@60612#@EAST GARFIELD PARK#@27#@2#@17031271800#@170312718001017#@1157790.0432509#@1896181.8948431#@41.8708776439#@-87.6961668842#@(41.8708776439, -87.6961668842)"
